index,ans0,ans1,ans2,model,cat
2730,-1.7823951,-2.4730392,-4.5521045,roberta-large-race,SES
2731,-4.3261414,-2.787687,1.8647308,roberta-large-race,SES
2732,-2.4512672,-1.0638754,-2.2979147,roberta-large-race,SES
2733,-1.782182,-1.567246,-2.1156895,roberta-large-race,SES
2734,-1.4551573,-1.7485465,-3.5119882,roberta-large-race,SES
2735,1.2087601,-2.277787,-2.1949751,roberta-large-race,SES
2736,-1.8826563,-0.22036898,-2.5413144,roberta-large-race,SES
2737,-1.4504412,-2.2419326,0.9118418,roberta-large-race,SES
2738,-2.0542078,-4.1118503,-1.7787465,roberta-large-race,SES
2739,-2.8088188,1.8602545,-5.0164385,roberta-large-race,SES
2740,-2.415032,-1.7593669,0.058217503,roberta-large-race,SES
2741,-1.8081713,-1.4307467,-1.1110125,roberta-large-race,SES
2742,-1.5930972,-0.59011096,-3.1481655,roberta-large-race,SES
2743,0.090075396,-1.8801185,-3.948335,roberta-large-race,SES
2744,-2.838115,-1.7770829,-3.8253028,roberta-large-race,SES
2745,0.80178064,-1.600239,-3.3827102,roberta-large-race,SES
2746,-1.9888421,-1.7783363,-4.0405307,roberta-large-race,SES
2747,-4.3353915,-1.998727,0.58849573,roberta-large-race,SES
2748,-3.199388,-2.7668188,-1.2562262,roberta-large-race,SES
2749,-2.1262736,-1.8565166,-1.7951875,roberta-large-race,SES
2750,-2.6397636,-1.4440508,-2.4237766,roberta-large-race,SES
2751,-5.5352535,-0.026181377,-2.7897298,roberta-large-race,SES
2752,-2.5030274,-3.4968762,-1.6770053,roberta-large-race,SES
2753,0.839326,-2.1061857,-1.6768706,roberta-large-race,SES
2754,-1.9073739,-3.4451444,-1.6086744,roberta-large-race,SES
2755,-5.0070944,1.3587607,-2.7796402,roberta-large-race,SES
2756,-2.6260111,-1.6864262,-3.228841,roberta-large-race,SES
2757,-1.8299575,-1.748433,-0.94262904,roberta-large-race,SES
2758,-1.4372654,-1.6001232,-2.7003639,roberta-large-race,SES
2759,0.08933089,-1.894155,-4.001074,roberta-large-race,SES
2760,-1.0772982,-3.0835717,-2.1104846,roberta-large-race,SES
2761,-1.2724028,-3.5852365,1.7910703,roberta-large-race,SES
2762,-1.1398208,-2.8935637,-1.1631846,roberta-large-race,SES
2763,-1.282211,2.211196,-3.4189205,roberta-large-race,SES
2764,-2.265984,-2.801328,-1.10618,roberta-large-race,SES
2765,-1.9491072,-2.7104766,-2.039788,roberta-large-race,SES
2766,-1.1132636,-1.8719531,-1.1829369,roberta-large-race,SES
2767,1.2967182,-2.3070998,-2.4890995,roberta-large-race,SES
2768,-2.8485482,-1.56568,-1.504505,roberta-large-race,SES
2769,-0.10704658,-2.0216148,-1.4166157,roberta-large-race,SES
2770,-1.2147722,-1.6307272,-1.1035604,roberta-large-race,SES
2771,-3.573225,2.5080752,-2.2667258,roberta-large-race,SES
2772,-1.2829251,-2.5502977,-1.33258,roberta-large-race,SES
2773,-0.09355995,-1.9000657,-1.5105401,roberta-large-race,SES
2774,-0.9133854,-1.0770319,-0.4746405,roberta-large-race,SES
2775,-2.4927778,0.46527004,-1.9450178,roberta-large-race,SES
2776,1.0586345,-2.5957685,-1.9674141,roberta-large-race,SES
2777,0.13205421,-2.872424,-3.4689314,roberta-large-race,SES
2778,-2.9640265,-0.884333,-1.40436,roberta-large-race,SES
2779,1.4687613,-2.8541415,-4.144281,roberta-large-race,SES
2780,0.751246,-1.981863,-2.6297698,roberta-large-race,SES
2781,2.0275311,-1.9031091,-3.4089384,roberta-large-race,SES
2782,-2.5318184,-0.78717273,-1.2733512,roberta-large-race,SES
2783,-4.1994348,-1.6291106,0.058510687,roberta-large-race,SES
2784,-2.1147184,-2.621037,0.40563005,roberta-large-race,SES
2785,-1.2601094,5.7358384,-0.37838116,roberta-large-race,SES
2786,0.81382734,-0.10515872,-0.7071846,roberta-large-race,SES
2787,3.3324347,-0.98298806,-1.4973271,roberta-large-race,SES
2788,-1.1715372,0.6206061,-3.0110435,roberta-large-race,SES
2789,5.0517335,-0.9879313,-3.1731453,roberta-large-race,SES
2790,-0.44287223,-0.7787715,-0.85615,roberta-large-race,SES
2791,-0.6898096,-1.8855746,2.0172098,roberta-large-race,SES
2792,-2.3005598,-2.338916,0.069912076,roberta-large-race,SES
2793,-1.5247281,5.1340575,-1.2135085,roberta-large-race,SES
2794,0.19156045,-0.48756784,-1.1828761,roberta-large-race,SES
2795,3.1844642,-2.184435,-1.9317319,roberta-large-race,SES
2796,0.043164138,-1.483096,-3.0633137,roberta-large-race,SES
2797,-1.3022137,5.1564264,-2.3939056,roberta-large-race,SES
2798,-1.2313385,-0.28466785,-0.13424462,roberta-large-race,SES
2799,-1.8934922,-1.2755594,1.753217,roberta-large-race,SES
2800,-2.6015966,-2.325075,0.39854035,roberta-large-race,SES
2801,-2.4858603,5.5051804,-0.50190824,roberta-large-race,SES
2802,0.38410407,-0.88813096,-0.9255113,roberta-large-race,SES
2803,3.063434,-0.93917924,-1.5937135,roberta-large-race,SES
2804,-1.5664645,-2.8774643,-3.0884109,roberta-large-race,SES
2805,5.0198793,-3.3577313,-4.027047,roberta-large-race,SES
2806,-0.053312685,-2.682078,-1.7321329,roberta-large-race,SES
2807,-1.2207019,-3.2984211,2.4078417,roberta-large-race,SES
2808,-3.1767058,-2.5017762,-3.260839,roberta-large-race,SES
2809,5.190448,-1.7004604,-4.276049,roberta-large-race,SES
2810,1.0363065,0.53103554,-1.6186727,roberta-large-race,SES
2811,-1.3019274,3.4488933,-3.4201195,roberta-large-race,SES
2812,-1.6508331,-3.4609716,0.62413955,roberta-large-race,SES
2813,5.064646,-4.590725,-0.7474757,roberta-large-race,SES
2814,-0.13655709,0.45907792,-0.9471559,roberta-large-race,SES
2815,-0.8615611,1.6167699,-1.9137088,roberta-large-race,SES
2816,0.686571,-2.3043752,-2.2421937,roberta-large-race,SES
2817,-0.69899344,-1.3403816,5.4921236,roberta-large-race,SES
2818,-0.8809808,-0.13394073,0.4442866,roberta-large-race,SES
2819,-2.169024,2.9786797,-1.6924205,roberta-large-race,SES
2820,-1.0390856,-2.6736007,-1.5339041,roberta-large-race,SES
2821,-1.5619113,-1.1186092,5.3000636,roberta-large-race,SES
2822,-1.2247528,0.0884657,-0.27350852,roberta-large-race,SES
2823,-0.6652804,0.7618937,-1.313505,roberta-large-race,SES
2824,-2.6906319,-2.6881847,-3.3071172,roberta-large-race,SES
2825,-1.0418322,5.1215887,-4.241638,roberta-large-race,SES
2826,0.16728927,0.6014088,-1.336996,roberta-large-race,SES
2827,3.0058308,-1.4317269,-3.2619367,roberta-large-race,SES
2828,-0.75729895,-3.4361305,-1.9719956,roberta-large-race,SES
2829,-1.3271004,-3.3811026,5.140134,roberta-large-race,SES
2830,-0.735421,0.59454256,-0.5670979,roberta-large-race,SES
2831,-0.26682115,0.121752456,-1.1620798,roberta-large-race,SES
2832,-2.6081882,-1.1598175,-2.8511062,roberta-large-race,SES
2833,-1.7394847,-1.7472715,5.1851783,roberta-large-race,SES
2834,0.19330381,-1.1606791,0.29688954,roberta-large-race,SES
2835,3.1239703,-0.99589527,-2.052772,roberta-large-race,SES
2836,-3.1988988,0.29487577,-1.8079981,roberta-large-race,SES
2837,-3.5813372,-0.33990788,4.9841456,roberta-large-race,SES
2838,-1.1228819,-0.9626717,-0.063992396,roberta-large-race,SES
2839,2.9070144,-1.3514242,-1.1609815,roberta-large-race,SES
2840,-2.23111,-2.6344104,0.7198131,roberta-large-race,SES
2841,5.1191773,-2.572019,-0.8461193,roberta-large-race,SES
2842,-0.23045592,-0.041725274,-0.79866666,roberta-large-race,SES
2843,-1.9110122,3.087396,-2.080917,roberta-large-race,SES
2844,-2.8573406,-1.8910311,0.37201908,roberta-large-race,SES
2845,-2.6939776,4.8243213,-0.476685,roberta-large-race,SES
2846,-0.22459215,-0.4384406,-0.8841739,roberta-large-race,SES
2847,2.1403704,-1.4235193,-1.513612,roberta-large-race,SES
2848,-2.6423376,0.18928055,-1.3785236,roberta-large-race,SES
2849,-2.461656,-1.3034046,4.741146,roberta-large-race,SES
2850,-0.59413946,-1.4571824,0.263827,roberta-large-race,SES
2851,2.2574153,-1.7046747,-0.92178434,roberta-large-race,SES
2852,-1.9214175,-1.9501307,0.31207106,roberta-large-race,SES
2853,-1.5135924,4.8795342,-1.2492716,roberta-large-race,SES
2854,0.87285155,-1.0005563,-1.3590609,roberta-large-race,SES
2855,2.9063392,-1.254482,-1.7977073,roberta-large-race,SES
2856,-2.1857202,-3.3408928,-3.5142462,roberta-large-race,SES
2857,-1.0451119,-4.279695,4.8142285,roberta-large-race,SES
2858,1.6685076,-1.6622815,-1.0651321,roberta-large-race,SES
2859,3.6846156,-3.3254263,-1.901289,roberta-large-race,SES
2860,-1.5611502,-2.8537834,0.13717397,roberta-large-race,SES
2861,5.1435194,-5.552435,-0.24739873,roberta-large-race,SES
2862,0.26573128,-2.0976589,-0.83552074,roberta-large-race,SES
2863,-1.1261139,-1.5123663,-1.2440047,roberta-large-race,SES
2864,-1.1332982,-2.6155136,-2.492508,roberta-large-race,SES
2865,-1.6611823,-0.57425636,5.4152565,roberta-large-race,SES
2866,-1.1595212,0.23788318,1.3130786,roberta-large-race,SES
2867,-1.1724311,2.9633262,-1.665055,roberta-large-race,SES
2868,-1.6846114,-2.7889555,0.06083483,roberta-large-race,SES
2869,5.29639,-2.3333266,-1.1634364,roberta-large-race,SES
2870,-0.44712386,1.1220679,-1.3483174,roberta-large-race,SES
2871,-1.2995757,2.0054889,-1.7892789,roberta-large-race,SES
2872,-2.798746,-2.7572012,-0.6358181,roberta-large-race,SES
2873,-1.798583,5.5961595,-1.281656,roberta-large-race,SES
2874,0.54888207,-0.41903812,-0.83278966,roberta-large-race,SES
2875,3.5462933,-1.8298074,-0.9949369,roberta-large-race,SES
2876,-1.8914632,-0.6923708,-3.039951,roberta-large-race,SES
2877,5.225775,-1.1040994,-3.0340874,roberta-large-race,SES
2878,-0.34842467,-0.93926555,0.102915935,roberta-large-race,SES
2879,-1.0732958,-0.52376276,2.3559425,roberta-large-race,SES
2880,-2.0634112,-3.7766993,0.24921715,roberta-large-race,SES
2881,5.2704597,-2.9418795,-0.54048437,roberta-large-race,SES
2882,0.1593541,-0.7529371,-0.96656483,roberta-large-race,SES
2883,-1.7115797,3.5417242,-1.6314476,roberta-large-race,SES
2884,-2.7228558,-0.8385846,-2.8628285,roberta-large-race,SES
2885,-1.2984841,-1.2643673,5.2688684,roberta-large-race,SES
2886,0.60783696,-1.1994556,0.51330125,roberta-large-race,SES
2887,3.0194988,-0.9011905,-2.143061,roberta-large-race,SES
2888,-4.106581,-1.8572404,0.01980421,roberta-large-race,SES
2889,-2.3570175,4.9957,-1.2565426,roberta-large-race,SES
2890,-1.4038415,-0.3456176,-1.0278635,roberta-large-race,SES
2891,2.7348123,-1.3313274,-1.5147356,roberta-large-race,SES
2892,-2.943673,-3.047088,-2.3425584,roberta-large-race,SES
2893,5.1603656,-3.4238048,-0.80697596,roberta-large-race,SES
2894,0.592828,-2.5953243,0.3568984,roberta-large-race,SES
2895,-1.6572158,-3.418867,3.6219401,roberta-large-race,SES
2896,-3.2357726,-0.7673005,-1.1334821,roberta-large-race,SES
2897,-3.5996056,-1.1607395,5.147614,roberta-large-race,SES
2898,-1.2820582,-0.50591046,-0.5927855,roberta-large-race,SES
2899,3.38382,-0.6625222,-1.2487947,roberta-large-race,SES
2900,-2.6715107,-1.8787202,0.020172708,roberta-large-race,SES
2901,5.320309,-2.693799,-1.4458497,roberta-large-race,SES
2902,0.36002782,-0.22601551,-1.0545586,roberta-large-race,SES
2903,-1.7150277,2.6153064,-2.0436344,roberta-large-race,SES
2904,-3.355523,-0.7625465,-0.7661665,roberta-large-race,SES
2905,-2.8906636,-0.9380027,4.2717285,roberta-large-race,SES
2906,0.18593745,-0.8481873,0.7459429,roberta-large-race,SES
2907,3.1557727,-0.1558853,-0.61056155,roberta-large-race,SES
2908,-0.9796899,-2.342282,-0.7705901,roberta-large-race,SES
2909,-2.0854251,5.063765,-1.2657335,roberta-large-race,SES
2910,0.68455845,1.008638,-0.41822687,roberta-large-race,SES
2911,3.1828961,-1.4211116,-0.5947116,roberta-large-race,SES
2912,0.58288115,-3.1988988,-1.8079981,roberta-large-race,SES
2913,-0.52916193,-3.5813372,4.9841456,roberta-large-race,SES
2914,-0.8861156,-1.1228819,-0.063992396,roberta-large-race,SES
2915,-1.0231065,2.9070144,-1.1609815,roberta-large-race,SES
2916,-2.8511062,-2.6081882,-0.7442619,roberta-large-race,SES
2917,5.1851783,-1.7394847,-1.3317126,roberta-large-race,SES
2918,0.29688954,0.19330381,-0.761532,roberta-large-race,SES
2919,-2.052772,3.1239703,-0.7843579,roberta-large-race,SES
2920,-1.2439498,-1.2363926,-3.5988603,roberta-large-race,SES
2921,4.5093503,-1.6687639,-3.9490438,roberta-large-race,SES
2922,-1.535366,-1.2187068,-0.18472593,roberta-large-race,SES
2923,-1.3839449,-0.97941524,3.682901,roberta-large-race,SES
2924,-2.0394678,0.26798177,-2.6610916,roberta-large-race,SES
2925,-2.427793,-0.5746198,4.8317537,roberta-large-race,SES
2926,-0.8784242,-0.852954,1.0764049,roberta-large-race,SES
2927,2.2907534,-1.5241876,-1.7281964,roberta-large-race,SES
2928,-1.4875726,-3.3920236,0.5892493,roberta-large-race,SES
2929,5.1292496,-4.3843503,-0.6500964,roberta-large-race,SES
2930,-0.04471608,-0.92286474,-0.86141515,roberta-large-race,SES
2931,-1.1738892,3.1356635,-1.1710035,roberta-large-race,SES
2932,-2.081411,-2.542889,0.18495134,roberta-large-race,SES
2933,-1.5217956,5.1493134,-0.5946389,roberta-large-race,SES
2934,0.52318925,0.53599757,-0.75974125,roberta-large-race,SES
2935,2.9439547,-1.6872036,-1.5175198,roberta-large-race,SES
2936,-3.7016823,-1.5320367,0.064174764,roberta-large-race,SES
2937,-3.853139,4.6610184,-1.0712458,roberta-large-race,SES
2938,-0.02781021,-0.09778031,-1.4163368,roberta-large-race,SES
2939,3.708508,-0.77554995,-1.6379212,roberta-large-race,SES
2940,-2.7881489,-2.2572405,-0.6854065,roberta-large-race,SES
2941,5.047799,-2.046541,-1.2595503,roberta-large-race,SES
2942,1.167431,0.2813237,-0.5462268,roberta-large-race,SES
2943,-1.7217113,2.5398407,-0.6671209,roberta-large-race,SES
2944,-1.5407528,0.27620578,-3.962075,roberta-large-race,SES
2945,5.4191985,-0.290942,-3.4701848,roberta-large-race,SES
2946,1.1251862,-0.9120071,-0.789777,roberta-large-race,SES
2947,-1.9225953,-1.4385238,3.3342254,roberta-large-race,SES
2948,-2.6057918,-2.9679563,-3.0821822,roberta-large-race,SES
2949,-1.4377903,5.258057,-3.6487875,roberta-large-race,SES
2950,1.224397,1.1578867,-2.4699762,roberta-large-race,SES
2951,4.0190706,-1.936688,-3.38208,roberta-large-race,SES
2952,-2.039133,-3.815516,-0.763524,roberta-large-race,SES
2953,4.9051747,-3.9018307,-1.3279114,roberta-large-race,SES
2954,-0.025100764,-0.6193535,-0.51671034,roberta-large-race,SES
2955,-1.2166547,3.5108004,-0.74029493,roberta-large-race,SES
2956,0.71707743,-2.9240885,-2.6980333,roberta-large-race,SES
2957,-0.73886436,5.2221956,-1.8680085,roberta-large-race,SES
2958,-0.84872544,0.7055553,0.19800264,roberta-large-race,SES
2959,-1.2483729,-1.7653266,2.775758,roberta-large-race,SES
2960,-3.7451158,-1.8549256,-1.29364,roberta-large-race,SES
2961,-3.3827915,5.527165,-1.8163035,roberta-large-race,SES
2962,-0.7843777,0.67534286,-1.238108,roberta-large-race,SES
2963,3.922439,-1.1680465,-0.9162964,roberta-large-race,SES
2964,-2.73694,-2.5805552,-1.2808193,roberta-large-race,SES
2965,5.289799,-1.4121639,-1.8698937,roberta-large-race,SES
2966,0.88485,0.9946867,-1.325489,roberta-large-race,SES
2967,-1.8216305,3.334013,-1.0205795,roberta-large-race,SES
2968,-2.1096454,-4.0205326,-3.3124065,roberta-large-race,SES
2969,4.4122825,-3.5916748,-4.329212,roberta-large-race,SES
2970,-1.8312155,-0.31131554,-1.7419671,roberta-large-race,SES
2971,-1.0161635,3.4393742,-3.3560913,roberta-large-race,SES
2972,-2.857643,-1.2787848,-2.9362566,roberta-large-race,SES
2973,-3.0446715,-1.7929909,5.1298313,roberta-large-race,SES
2974,-1.2911338,-1.367656,1.3172084,roberta-large-race,SES
2975,2.1589549,-0.95759594,-1.3303562,roberta-large-race,SES
2976,-2.6922414,-2.3042145,-0.689772,roberta-large-race,SES
2977,-2.045587,5.489119,-1.2854097,roberta-large-race,SES
2978,0.34108028,0.014690132,-0.29793656,roberta-large-race,SES
2979,3.0226455,-1.071611,-0.71834105,roberta-large-race,SES
2980,-1.904702,0.081096545,-2.591414,roberta-large-race,SES
2981,4.9120007,-1.5075042,-3.7038503,roberta-large-race,SES
2982,-0.24366152,-0.8862619,-1.331329,roberta-large-race,SES
2983,-0.75264305,-1.9576632,2.4629045,roberta-large-race,SES
2984,-2.2979755,0.24017173,-2.6187341,roberta-large-race,SES
2985,5.0951867,-1.2830327,-1.659338,roberta-large-race,SES
2986,-0.112322725,-1.2583551,0.2588102,roberta-large-race,SES
2987,-2.065898,-1.9037011,3.093061,roberta-large-race,SES
2988,-2.0364652,-3.3470364,-3.134507,roberta-large-race,SES
2989,5.0382843,-4.5394573,-4.376162,roberta-large-race,SES
2990,0.046399437,-1.5316546,0.14568882,roberta-large-race,SES
2991,-1.1028581,-3.3344028,2.8913045,roberta-large-race,SES
2992,-2.3140519,0.08227713,-2.9661567,roberta-large-race,SES
2993,5.4049187,-1.56869,-2.9480157,roberta-large-race,SES
2994,-0.6662751,-1.0165758,0.30542207,roberta-large-race,SES
2995,-0.9646857,-2.0969381,2.7743604,roberta-large-race,SES
2996,-3.2085905,-2.1040063,-1.2920628,roberta-large-race,SES
2997,-4.2393064,5.01863,-1.9320526,roberta-large-race,SES
2998,-1.0825942,0.11331413,-1.4230529,roberta-large-race,SES
2999,2.8346305,-1.1816571,-1.0367599,roberta-large-race,SES
3000,0.21502651,-3.0833144,-3.137426,roberta-large-race,SES
3001,-0.72212577,-2.0876472,5.1524606,roberta-large-race,SES
3002,-0.9411303,0.6128933,1.0553548,roberta-large-race,SES
3003,-1.600469,2.85448,-1.0569003,roberta-large-race,SES
3004,-2.0950885,-3.729369,0.6137297,roberta-large-race,SES
3005,4.918059,-5.1788487,-0.92465276,roberta-large-race,SES
3006,0.31654513,0.9699639,-0.99666387,roberta-large-race,SES
3007,-1.0434926,1.9760783,-2.0345035,roberta-large-race,SES
3008,-0.67466384,-2.090033,-2.8285003,roberta-large-race,SES
3009,-1.2550645,5.4739795,-1.674931,roberta-large-race,SES
3010,-0.44843972,0.5889186,0.004271531,roberta-large-race,SES
3011,-0.8233716,-1.6751883,3.0746083,roberta-large-race,SES
3012,-2.1011677,0.27336362,-2.6713796,roberta-large-race,SES
3013,5.0761247,-1.2460765,-2.2030616,roberta-large-race,SES
3014,0.09705969,-1.3359145,-0.13892294,roberta-large-race,SES
3015,-1.3449056,-1.7485499,1.9513246,roberta-large-race,SES
3016,0.2044647,-2.7726226,-3.0850358,roberta-large-race,SES
3017,-1.4053091,5.2057314,-1.838518,roberta-large-race,SES
3018,-1.3964545,0.9608247,0.30470568,roberta-large-race,SES
3019,-1.9881094,-1.3537712,2.6378338,roberta-large-race,SES
3020,0.004111682,-2.3986924,-3.6179385,roberta-large-race,SES
3021,-1.2705771,4.879572,-4.865623,roberta-large-race,SES
3022,-1.2364888,0.053687233,0.60344714,roberta-large-race,SES
3023,-1.7865101,-1.2997876,0.9574964,roberta-large-race,SES
3024,-2.9240885,0.11932104,-2.6980333,roberta-large-race,SES
3025,5.2221956,-1.5085223,-1.8680085,roberta-large-race,SES
3026,0.7055553,-0.9836334,0.19800264,roberta-large-race,SES
3027,-1.7653266,-1.9921833,2.775758,roberta-large-race,SES
3028,-3.815516,0.6672296,-2.039133,roberta-large-race,SES
3029,-3.9018307,-0.67557925,4.9051747,roberta-large-race,SES
3030,-0.6193535,-0.8584964,-0.025100764,roberta-large-race,SES
3031,3.5108004,-1.134688,-1.2166547,roberta-large-race,SES
3032,-2.2447104,-3.2451768,0.16203484,roberta-large-race,SES
3033,5.2517705,-2.5392127,-1.5676163,roberta-large-race,SES
3034,-0.1581638,0.021340065,-0.917637,roberta-large-race,SES
3035,-1.5947229,2.784568,-2.0991468,roberta-large-race,SES
3036,-3.0348747,-3.3142896,-2.3446672,roberta-large-race,SES
3037,-3.006291,-4.5195026,4.9121094,roberta-large-race,SES
3038,-0.13497122,-1.4507062,0.07874731,roberta-large-race,SES
3039,2.4647112,-3.3851895,-1.4290222,roberta-large-race,SES
3040,-1.613024,-2.8001792,-3.1250687,roberta-large-race,SES
3041,4.8009796,-3.592926,-2.5021527,roberta-large-race,SES
3042,0.7659125,-2.6530719,-0.16183794,roberta-large-race,SES
3043,-0.9319777,-3.5238404,2.192386,roberta-large-race,SES
3044,-2.0986443,0.95284367,-2.2200882,roberta-large-race,SES
3045,-2.6915298,-0.7444668,4.644543,roberta-large-race,SES
3046,1.2839054,-0.86708623,-0.3356809,roberta-large-race,SES
3047,3.678275,-1.369221,-1.3168178,roberta-large-race,SES
3048,0.92214817,-2.5964067,-3.619029,roberta-large-race,SES
3049,-0.8322008,-1.2931675,4.787941,roberta-large-race,SES
3050,-0.71237093,2.1419291,-0.8514903,roberta-large-race,SES
3051,-1.5478246,3.38381,-1.7656024,roberta-large-race,SES
3052,-2.868795,-1.2301822,-2.0348942,roberta-large-race,SES
3053,-5.5291805,-1.9245682,5.0951247,roberta-large-race,SES
3054,-2.7209327,-1.3512527,0.945596,roberta-large-race,SES
3055,-0.59388274,-1.01042,-0.96723205,roberta-large-race,SES
3056,-2.2275996,-2.9944742,-3.213346,roberta-large-race,SES
3057,5.2641087,-1.0547472,-3.3136153,roberta-large-race,SES
3058,1.5207602,0.41609284,-2.6944604,roberta-large-race,SES
3059,-1.6532784,3.0133512,-3.4061465,roberta-large-race,SES
3060,-2.0517623,-3.2383864,-2.6022651,roberta-large-race,SES
3061,5.1251583,-4.408317,-3.3082106,roberta-large-race,SES
3062,0.25677025,-1.3905009,1.0306178,roberta-large-race,SES
3063,-1.0865138,-3.3081026,2.9992251,roberta-large-race,SES
3064,-2.999095,0.26582485,-2.708936,roberta-large-race,SES
3065,-2.138446,-1.4734486,5.3927975,roberta-large-race,SES
3066,0.4335212,-1.335985,0.1592636,roberta-large-race,SES
3067,3.0769405,-2.1015408,-1.8304604,roberta-large-race,SES
